minimum_nights,number_of_reviews,availability_365,neighbourhood_n,room_type_n,price
0.2068965517241379,0.003179650238473768,0.9808219178082191,0.00909090909090909,0.0,50
0.06896551724137931,0.004769475357710652,0.0,0.02727272727272727,0.5,109
0.034482758620689655,0.3275039745627981,0.008219178082191782,0.1318181818181818,0.0,85
0.034482758620689655,0.13195548489666137,0.2219178082191781,0.11363636363636363,0.0,60
0.0,0.022257551669316377,0.5753424657534246,0.3818181818181818,0.0,31
0.034482758620689655,0.09379968203497616,0.06575342465753425,0.19999999999999998,0.5,49
0.10344827586206896,0.03497615262321145,0.1780821917808219,0.3227272727272727,0.0,149
0.9655172413793104,0.028616852146263912,0.4246575342465753,0.04090909090909091,0.5,145
0.13793103448275862,0.006359300476947536,0.0,0.004545454545454545,0.5,350
1.0,0.01907790143084261,0.0,0.12727272727272726,1.0,115
0.0,0.0,0.9342465753424658,0.39545454545454545,0.0,100
0.0,0.031796502384737683,0.0958904109589041,0.05454545454545454,0.5,150
0.0,0.09379968203497616,0.4767123287671233,0.031818181818181815,1.0,75
0.034482758620689655,0.02384737678855326,0.0,0.04090909090909091,0.5,250
1.0,0.0,0.936986301369863,0.23636363636363636,0.5,185
0.0,0.07313195548489666,0.4547945205479452,0.031818181818181815,0.5,273
0.06896551724137931,0.10810810810810811,0.005479452054794521,0.39999999999999997,0.5,99
0.06896551724137931,0.24324324324324326,0.6520547945205479,0.04090909090909091,0.0,80
0.06896551724137931,0.02384737678855326,0.6219178082191781,0.24545454545454545,0.5,125
0.034482758620689655,0.0,0.0,0.13636363636363635,0.5,125
0.034482758620689655,0.0,0.4602739726027397,0.06363636363636363,0.5,300
0.06896551724137931,0.007949125596184421,1.0,0.02727272727272727,0.5,280
0.034482758620689655,0.05405405405405406,0.2356164383561644,0.01818181818181818,0.0,88
0.10344827586206896,0.015898251192368842,0.0,0.12727272727272726,0.0,65
0.06896551724137931,0.0,0.4712328767123288,0.3045454545454545,0.5,150
0.10344827586206896,0.0,0.3095890410958904,0.00909090909090909,0.0,75
0.2068965517241379,0.007949125596184421,0.9753424657534246,0.031818181818181815,0.0,65
0.44827586206896547,0.07313195548489666,0.7863013698630137,0.13636363636363635,0.0,48
1.0,0.0,0.4904109589041096,0.9818181818181818,0.0,50
0.4827586206896552,0.0,0.4904109589041096,0.013636363636363636,0.0,120
0.034482758620689655,0.007949125596184421,0.0,0.09545454545454544,0.0,90
0.2068965517241379,0.014308426073131956,0.052054794520547946,0.03636363636363636,0.5,110
0.0,0.0,0.0,0.03636363636363636,0.0,67
0.034482758620689655,0.004769475357710652,0.0,0.004545454545454545,0.0,175
0.06896551724137931,0.001589825119236884,0.0,0.10454545454545454,0.5,150
0.0,0.0,0.0,0.08636363636363636,0.0,200
0.9655172413793104,0.022257551669316377,0.9972602739726028,0.11363636363636363,0.0,200
0.034482758620689655,0.014308426073131956,0.0,0.08181818181818182,0.5,100
0.034482758620689655,0.041335453100158986,0.057534246575342465,0.8090909090909091,0.5,125
1.0,0.0,0.9972602739726028,0.03636363636363636,0.0,128
0.034482758620689655,0.109697933227345,0.03287671232876713,0.09090909090909091,0.5,135
0.13793103448275862,0.004769475357710652,0.0,0.13636363636363635,0.0,30
0.0,0.0906200317965024,0.9232876712328767,0.45454545454545453,0.5,130
0.0,0.0,0.0,0.02727272727272727,0.0,40
0.2068965517241379,0.3100158982511924,0.7780821917808219,0.02727272727272727,0.5,110
0.0,0.0,0.06027397260273973,0.06818181818181818,0.5,250
0.0,0.011128775834658189,0.810958904109589,0.3227272727272727,0.0,100
0.0,0.20031796502384738,0.9260273972602739,0.12727272727272726,0.5,159
0.0,0.004769475357710652,0.06301369863013699,0.031818181818181815,1.0,95
1.0,0.0,1.0,0.022727272727272728,0.5,279
1.0,0.011128775834658189,0.7671232876712328,0.23636363636363636,0.5,159
0.06896551724137931,0.0,0.008219178082191782,0.004545454545454545,0.0,224
0.0,0.0,0.4931506849315069,0.19999999999999998,0.0,149
0.034482758620689655,0.151033386327504,0.6164383561643836,0.3136363636363636,0.5,79
0.06896551724137931,0.007949125596184421,0.0,0.06818181818181818,0.0,49
0.034482758620689655,0.20826709062003182,0.8493150684931506,0.7818181818181817,0.5,75
1.0,0.0,0.24383561643835616,0.03636363636363636,0.5,115
0.06896551724137931,0.003179650238473768,0.0,0.02727272727272727,0.5,120
0.2068965517241379,0.001589825119236884,0.9945205479452055,0.4318181818181818,0.0,50
0.0,0.10651828298887123,0.5178082191780822,0.2409090909090909,0.5,155
0.034482758620689655,0.001589825119236884,0.0,0.004545454545454545,0.5,150
0.0,0.001589825119236884,0.0,0.10909090909090909,0.0,50
0.13793103448275862,0.031796502384737683,0.14246575342465753,0.02727272727272727,0.0,45
0.0,0.0,0.0,0.05454545454545454,0.0,100
0.9310344827586207,0.022257551669316377,0.7534246575342466,0.11363636363636363,0.0,44
0.10344827586206896,0.031796502384737683,0.3643835616438356,0.2863636363636364,0.0,65
0.034482758620689655,0.03815580286168522,0.9232876712328767,0.02727272727272727,0.0,53
0.0,0.001589825119236884,0.0,0.02727272727272727,0.0,60
0.034482758620689655,0.29093799682034976,0.4,0.2545454545454545,0.0,65
0.10344827586206896,0.017488076311605726,0.0,0.09545454545454544,0.0,50
0.034482758620689655,0.05405405405405406,0.06301369863013699,0.02727272727272727,0.5,120
0.06896551724137931,0.003179650238473768,0.0,0.05454545454545454,0.5,102
0.06896551724137931,0.007949125596184421,0.0,0.004545454545454545,0.5,269
1.0,0.014308426073131956,1.0,0.17727272727272728,0.5,150
0.06896551724137931,0.17647058823529413,0.4246575342465753,0.01818181818181818,0.5,265
0.034482758620689655,0.001589825119236884,0.0,0.031818181818181815,0.5,225
0.10344827586206896,0.007949125596184421,0.0,0.02727272727272727,0.5,60
0.034482758620689655,0.07631160572337044,0.20273972602739726,0.031818181818181815,0.0,125
0.06896551724137931,0.003179650238473768,0.947945205479452,0.09090909090909091,0.5,650
0.0,0.011128775834658189,0.0,0.03636363636363636,0.0,150
0.0,0.22257551669316378,0.39452054794520547,0.02727272727272727,0.0,65
0.06896551724137931,0.007949125596184421,0.0,0.09545454545454544,0.0,75
0.06896551724137931,0.001589825119236884,0.2410958904109589,0.04090909090909091,0.0,100
0.06896551724137931,0.06518282988871224,0.4958904109589041,0.031818181818181815,0.5,200
1.0,0.0,1.0,0.24545454545454545,1.0,27
0.0,0.003179650238473768,0.4821917808219178,0.8909090909090909,0.0,99
1.0,0.017488076311605726,0.23835616438356164,0.1318181818181818,0.5,125
0.0,0.19236883942766297,0.7835616438356164,0.02727272727272727,0.0,69
0.0,0.004769475357710652,0.4904109589041096,0.7045454545454545,0.0,50
0.06896551724137931,0.20667726550079493,0.7506849315068493,0.12727272727272726,0.5,169
0.10344827586206896,0.05405405405405406,0.9315068493150686,0.02727272727272727,0.5,130
0.034482758620689655,0.041335453100158986,0.005479452054794521,0.03636363636363636,0.5,295
0.13793103448275862,0.022257551669316377,0.263013698630137,0.06818181818181818,0.5,200
0.0,0.0,0.22465753424657534,0.9954545454545454,0.0,250
0.13793103448275862,0.0,0.0,0.022727272727272728,0.0,40
0.06896551724137931,0.004769475357710652,0.10410958904109589,0.004545454545454545,0.5,299
0.0,0.0,0.0,0.19999999999999998,0.0,100
0.0,0.0,0.0,0.02727272727272727,0.5,65
0.06896551724137931,0.004769475357710652,0.26575342465753427,0.22272727272727272,0.5,350
0.2068965517241379,0.0,0.0,0.049999999999999996,0.5,248
0.034482758620689655,0.07154213036565978,0.9232876712328767,0.35909090909090907,0.0,45
1.0,0.004769475357710652,0.9287671232876712,0.44090909090909086,0.5,130
0.2068965517241379,0.007949125596184421,0.0,0.09545454545454544,0.0,40
1.0,0.004769475357710652,0.547945205479452,0.00909090909090909,0.5,130
0.10344827586206896,0.0,0.04657534246575343,0.06818181818181818,0.0,70
1.0,0.08426073131955486,0.0,0.05454545454545454,0.5,200
0.06896551724137931,0.02702702702702703,0.9315068493150686,0.02727272727272727,0.0,60
0.0,0.08744038155802862,0.0273972602739726,0.04090909090909091,0.0,95
0.0,0.011128775834658189,0.0,0.03636363636363636,0.0,45
0.9310344827586207,0.009538950715421305,0.6931506849315069,0.004545454545454545,0.5,675
0.06896551724137931,0.012718600953895072,0.043835616438356165,0.01818181818181818,0.0,49
0.06896551724137931,0.031796502384737683,0.005479452054794521,0.06818181818181818,0.5,90
0.034482758620689655,0.001589825119236884,0.0,0.049999999999999996,0.5,225
1.0,0.007949125596184421,0.9424657534246575,0.022727272727272728,0.5,150
0.0,0.009538950715421305,1.0,0.3818181818181818,0.5,750
0.1724137931034483,0.003179650238473768,0.0,0.05454545454545454,0.5,150
1.0,0.001589825119236884,0.1643835616438356,0.12727272727272726,0.5,250
0.034482758620689655,0.13672496025437203,0.27945205479452057,0.02727272727272727,0.5,135
0.06896551724137931,0.02384737678855326,0.0,0.09090909090909091,0.5,350
0.034482758620689655,0.004769475357710652,0.0,0.2545454545454545,0.5,130
0.06896551724137931,0.014308426073131956,0.0,0.11818181818181818,0.5,175
0.0,0.014308426073131956,0.5150684931506849,0.13636363636363635,0.0,150
0.24137931034482757,0.004769475357710652,0.019178082191780823,0.07272727272727272,0.5,100
0.10344827586206896,0.12877583465818762,0.9863013698630138,0.12727272727272726,0.0,110
0.06896551724137931,0.012718600953895072,0.0,0.09090909090909091,0.5,199
0.0,0.0,0.0,0.02727272727272727,0.0,66
0.24137931034482757,0.030206677265500796,0.016438356164383564,0.10454545454545454,0.5,149
0.0,0.003179650238473768,0.0,0.10454545454545454,0.5,190
0.9655172413793104,0.0,0.936986301369863,0.19545454545454544,0.5,100
0.06896551724137931,0.001589825119236884,0.024657534246575342,0.02727272727272727,0.5,120
0.2068965517241379,0.0,0.6438356164383562,0.05454545454545454,0.0,120
0.0,0.003179650238473768,0.0,0.20454545454545453,0.0,50
0.034482758620689655,0.014308426073131956,0.14246575342465753,0.38636363636363635,0.5,299
0.06896551724137931,0.001589825119236884,0.0,0.00909090909090909,0.5,112
0.0,0.014308426073131956,0.0,0.5045454545454545,0.0,35
0.06896551724137931,0.03497615262321145,0.0,0.09545454545454544,0.0,50
0.10344827586206896,0.0,1.0,0.16818181818181818,0.5,450
0.10344827586206896,0.001589825119236884,0.0,0.15,0.0,90
1.0,0.020667726550079493,0.9123287671232877,0.02727272727272727,0.0,65
0.06896551724137931,0.055643879173290944,0.10410958904109589,0.031818181818181815,0.5,249
1.0,0.0,0.5232876712328767,0.17727272727272728,0.0,35
0.0,0.0,0.0,0.4636363636363636,0.5,150
0.13793103448275862,0.006359300476947536,0.0,0.06363636363636363,0.0,150
0.0,0.001589825119236884,1.0,0.09090909090909091,0.5,199
0.034482758620689655,0.03815580286168522,0.052054794520547946,0.17727272727272728,0.0,115
0.034482758620689655,0.007949125596184421,0.0,0.00909090909090909,0.5,140
0.0,0.001589825119236884,0.1780821917808219,0.06818181818181818,0.0,85
0.10344827586206896,0.006359300476947536,0.0,0.19999999999999998,0.5,90
0.27586206896551724,0.017488076311605726,0.9917808219178083,0.37727272727272726,0.5,110
0.13793103448275862,0.001589825119236884,0.0,0.24545454545454545,0.0,150
0.0,0.0,0.0,0.12727272727272726,0.0,154
0.896551724137931,0.0,0.0,0.03636363636363636,0.0,45
0.06896551724137931,0.11446740858505565,0.15342465753424658,0.05454545454545454,0.0,75
0.06896551724137931,0.0,0.0,0.05454545454545454,0.5,295
1.0,0.0,0.9945205479452055,0.3227272727272727,0.5,239
0.3103448275862069,0.057233704292527825,0.8986301369863013,0.05909090909090909,0.5,165
0.8620689655172414,0.004769475357710652,0.10136986301369863,0.2681818181818182,0.5,47
0.13793103448275862,0.001589825119236884,0.9945205479452055,0.022727272727272728,0.5,395
0.2068965517241379,0.0906200317965024,0.08767123287671233,0.08636363636363636,0.5,165
0.13793103448275862,0.011128775834658189,0.589041095890411,0.02727272727272727,0.5,250
0.0,0.0397456279809221,0.23013698630136986,0.031818181818181815,0.0,209
0.06896551724137931,0.004769475357710652,0.0,0.24545454545454545,0.0,90
0.24137931034482757,0.02702702702702703,0.9397260273972603,0.00909090909090909,0.5,259
0.0,0.0,0.0027397260273972603,0.7863636363636364,0.5,80
0.10344827586206896,0.004769475357710652,0.0,0.09999999999999999,0.0,50
0.034482758620689655,0.0,0.0,0.00909090909090909,0.0,37
1.0,0.0,1.0,0.09545454545454544,1.0,40
0.13793103448275862,0.003179650238473768,0.052054794520547946,0.1318181818181818,0.5,115
0.06896551724137931,0.20190779014308427,0.19726027397260273,0.02727272727272727,0.5,145
1.0,0.009538950715421305,0.7287671232876712,0.013636363636363636,0.5,200
0.0,0.007949125596184421,0.16986301369863013,0.022727272727272728,0.5,500
0.0,0.10651828298887123,0.8410958904109589,0.02727272727272727,0.0,55
0.06896551724137931,0.003179650238473768,0.0,0.00909090909090909,0.5,350
0.0,0.12082670906200318,0.9808219178082191,0.02727272727272727,0.0,89
0.06896551724137931,0.05246422893481718,0.030136986301369864,0.10454545454545454,0.5,140
0.13793103448275862,0.001589825119236884,0.26575342465753427,0.12272727272727273,0.0,150
0.06896551724137931,0.003179650238473768,0.3178082191780822,0.13636363636363635,0.5,120
0.13793103448275862,0.003179650238473768,0.0,0.05454545454545454,0.0,100
0.034482758620689655,0.014308426073131956,0.9205479452054794,0.19545454545454544,0.5,203
0.2068965517241379,0.003179650238473768,0.7205479452054795,0.05454545454545454,0.5,163
0.0,0.10333863275039747,0.8767123287671232,0.20909090909090908,1.0,39
1.0,0.006359300476947536,0.736986301369863,0.09545454545454544,0.0,35
0.0,0.06041335453100159,0.2054794520547945,0.44999999999999996,0.0,35
1.0,0.0,0.8493150684931506,0.35,0.5,349
0.034482758620689655,0.02384737678855326,0.8904109589041096,0.19545454545454544,0.5,211
0.0,0.015898251192368842,0.0,0.004545454545454545,0.5,300
0.034482758620689655,0.0,0.0,0.05454545454545454,0.0,75
0.0,0.003179650238473768,0.04657534246575343,0.19999999999999998,0.0,48
0.0,0.020667726550079493,0.6027397260273972,0.6590909090909091,0.0,70
0.10344827586206896,0.0,0.0,0.05454545454545454,0.0,95
0.2068965517241379,0.01907790143084261,0.0,0.09999999999999999,0.0,56
0.13793103448275862,0.031796502384737683,0.15342465753424658,0.01818181818181818,0.5,95
0.0,0.06041335453100159,0.9945205479452055,0.16818181818181818,0.0,60
0.10344827586206896,0.07154213036565978,0.9616438356164384,0.2545454545454545,0.5,180
0.034482758620689655,0.01907790143084261,0.0,0.09545454545454544,0.0,60
0.06896551724137931,0.06518282988871224,0.8054794520547945,0.09545454545454544,0.0,75
0.034482758620689655,0.046104928457869634,0.6575342465753424,0.9181818181818181,0.0,65
0.0,0.014308426073131956,0.0,0.19545454545454544,0.5,150
0.034482758620689655,0.05405405405405406,0.9205479452054794,0.02727272727272727,0.0,85
0.0,0.044515103338632754,0.09863013698630137,0.09545454545454544,0.0,69
0.2068965517241379,0.003179650238473768,0.08493150684931507,0.02727272727272727,0.5,200
0.06896551724137931,0.009538950715421305,0.1643835616438356,0.02727272727272727,0.0,63
0.034482758620689655,0.0,0.9972602739726028,0.11363636363636363,0.0,89
0.0,0.001589825119236884,0.4301369863013699,0.13636363636363635,0.0,55
0.034482758620689655,0.08744038155802862,0.8383561643835616,0.06818181818181818,0.5,220
0.44827586206896547,0.014308426073131956,0.2767123287671233,0.045454545454545456,0.0,79
0.13793103448275862,0.009538950715421305,0.27123287671232876,0.09545454545454544,0.0,70
0.1724137931034483,0.033386327503974564,0.3178082191780822,0.03636363636363636,0.5,139
0.13793103448275862,0.014308426073131956,0.0,0.2909090909090909,0.5,225
0.034482758620689655,0.025437201907790145,0.0,0.07272727272727272,0.5,130
0.034482758620689655,0.18282988871224168,0.8164383561643835,0.37727272727272726,0.5,140
0.034482758620689655,0.06836248012718601,0.8246575342465754,0.01818181818181818,0.5,250
0.0,0.001589825119236884,0.0,0.08636363636363636,1.0,79
0.034482758620689655,0.001589825119236884,0.0,0.02727272727272727,0.0,50
0.034482758620689655,0.21303656597774245,0.5698630136986301,0.05454545454545454,0.5,175
0.034482758620689655,0.007949125596184421,0.0,0.23636363636363636,0.5,175
0.6896551724137931,0.0,0.0,0.05454545454545454,0.0,45
0.44827586206896547,0.003179650238473768,0.0,0.00909090909090909,0.0,42
0.06896551724137931,0.32591414944356123,0.0,0.08636363636363636,0.5,189
0.034482758620689655,0.001589825119236884,0.0,0.2545454545454545,0.0,60
0.0,0.007949125596184421,0.16986301369863013,0.39999999999999997,0.0,35
0.0,0.0,0.24657534246575344,0.5454545454545454,0.5,1000
0.10344827586206896,0.012718600953895072,0.0,0.09545454545454544,0.5,70
1.0,0.0,0.2410958904109589,0.37727272727272726,0.0,200
0.0,0.14467408585055644,0.673972602739726,0.07727272727272727,0.5,61
0.13793103448275862,0.022257551669316377,0.5616438356164384,0.01818181818181818,0.5,160
0.10344827586206896,0.07154213036565978,0.9123287671232877,0.5,0.0,32
0.06896551724137931,0.03815580286168522,0.0,0.03636363636363636,0.5,199
0.06896551724137931,0.004769475357710652,0.03561643835616438,0.05454545454545454,0.0,75
1.0,0.0,0.6438356164383562,0.35,0.5,269
0.06896551724137931,0.001589825119236884,0.0,0.05454545454545454,0.0,70
0.0,0.001589825119236884,0.2219178082191781,0.01818181818181818,1.0,50
0.0,0.08267090620031797,0.1095890410958904,0.13636363636363635,0.5,96
0.10344827586206896,0.004769475357710652,0.9972602739726028,0.1590909090909091,0.0,130
0.0,0.028616852146263912,0.0,0.04090909090909091,0.5,135
0.1724137931034483,0.0,0.23835616438356164,0.031818181818181815,0.5,250
0.0,0.0,0.1917808219178082,0.20909090909090908,0.0,50
1.0,0.001589825119236884,0.4904109589041096,0.031818181818181815,0.5,239
0.0,0.001589825119236884,0.11232876712328767,0.05454545454545454,0.5,399
1.0,0.033386327503974564,0.057534246575342465,0.10909090909090909,0.0,45
0.034482758620689655,0.05405405405405406,0.0273972602739726,0.23636363636363636,0.5,350
0.034482758620689655,0.0492845786963434,0.3452054794520548,0.35909090909090907,0.5,90
0.034482758620689655,0.014308426073131956,0.0,0.05454545454545454,0.0,112
0.2068965517241379,0.003179650238473768,0.0,0.02727272727272727,0.0,30
0.0,0.003179650238473768,0.0,0.013636363636363636,0.5,250
0.13793103448275862,0.044515103338632754,0.08767123287671233,0.02727272727272727,0.5,85
0.10344827586206896,0.0,0.0,0.06363636363636363,0.0,120
0.06896551724137931,0.0,0.1178082191780822,0.02727272727272727,0.0,70
0.10344827586206896,0.001589825119236884,0.0,0.6,0.0,55
0.10344827586206896,0.08426073131955486,0.0,0.03636363636363636,0.0,165
0.0,0.001589825119236884,0.0,0.00909090909090909,0.0,55
0.10344827586206896,0.004769475357710652,0.0,0.05454545454545454,0.0,55
0.034482758620689655,0.014308426073131956,0.1452054794520548,0.19999999999999998,0.0,80
0.2068965517241379,0.055643879173290944,0.8931506849315068,0.25,0.5,99
0.0,0.06041335453100159,0.9835616438356164,0.20909090909090908,0.0,50
0.034482758620689655,0.006359300476947536,0.810958904109589,0.35909090909090907,0.5,135
0.13793103448275862,0.015898251192368842,0.06301369863013699,0.045454545454545456,0.0,60
0.0,0.0,0.03287671232876713,0.13636363636363635,0.0,90
0.034482758620689655,0.015898251192368842,0.915068493150685,0.3090909090909091,0.0,150
0.034482758620689655,0.001589825119236884,0.09863013698630137,0.05454545454545454,0.0,69
0.2068965517241379,0.0,0.0,0.08181818181818182,0.0,52
0.0,0.109697933227345,0.6383561643835617,0.22272727272727272,0.5,73
0.24137931034482757,0.0,0.0,0.02727272727272727,0.5,57
0.0,0.015898251192368842,0.19452054794520549,0.35909090909090907,0.0,50
0.10344827586206896,0.03497615262321145,0.008219178082191782,0.35,0.0,260
0.0,0.020667726550079493,0.0,0.05454545454545454,0.0,70
0.0,0.0,0.0,0.09545454545454544,0.0,70
1.0,0.0,0.7506849315068493,0.02727272727272727,0.5,179
0.034482758620689655,0.001589825119236884,0.09315068493150686,0.00909090909090909,0.0,57
0.0,0.0,0.0,0.06818181818181818,0.0,75
0.0,0.10333863275039747,0.0027397260273972603,0.04090909090909091,0.5,100
0.06896551724137931,0.012718600953895072,0.0273972602739726,0.16363636363636364,0.0,142
0.0,0.0,0.7753424657534247,0.3227272727272727,0.0,100
0.2068965517241379,0.0,0.0,0.11363636363636363,0.5,275
0.034482758620689655,0.014308426073131956,0.0,0.08636363636363636,0.0,70
0.13793103448275862,0.017488076311605726,0.0,0.13636363636363635,0.0,38
0.034482758620689655,0.32432432432432434,0.19452054794520549,0.09090909090909091,0.5,125
0.034482758620689655,0.001589825119236884,0.2273972602739726,0.36818181818181817,0.0,49
1.0,0.004769475357710652,0.936986301369863,0.031818181818181815,0.5,120
0.2068965517241379,0.22257551669316378,0.08767123287671233,0.013636363636363636,0.5,131
0.0,0.015898251192368842,0.0,0.5136363636363636,0.5,175
0.0,0.0,0.0,0.13636363636363635,0.0,40
0.034482758620689655,0.012718600953895072,0.12054794520547946,0.13636363636363635,0.0,55
0.034482758620689655,0.04292527821939587,0.07945205479452055,0.01818181818181818,0.5,275
0.06896551724137931,0.012718600953895072,0.0,0.09545454545454544,0.0,50
0.0,0.0,0.0,0.02727272727272727,0.0,79
0.034482758620689655,0.001589825119236884,0.4191780821917808,0.16818181818181818,0.0,40
0.034482758620689655,0.012718600953895072,0.18356164383561643,0.08636363636363636,0.5,150
0.034482758620689655,0.022257551669316377,0.09041095890410959,0.00909090909090909,0.5,195
0.034482758620689655,0.041335453100158986,0.4273972602739726,0.05454545454545454,0.0,55
0.06896551724137931,0.003179650238473768,0.0,0.08636363636363636,0.5,325
0.0,0.007949125596184421,0.24657534246575344,0.05454545454545454,0.0,101
0.0,0.006359300476947536,0.0,0.12727272727272726,0.5,250
0.0,0.004769475357710652,0.0,0.05454545454545454,0.5,175
0.0,0.003179650238473768,0.0,0.08636363636363636,0.5,150
0.06896551724137931,0.0,0.0,0.35,0.5,500
0.0,0.12877583465818762,0.6246575342465753,0.12727272727272726,0.5,180
0.4827586206896552,0.0,0.9698630136986301,0.09545454545454544,0.0,39
0.034482758620689655,0.18441971383147854,0.5232876712328767,0.18636363636363634,0.5,120
1.0,0.006359300476947536,0.873972602739726,0.03636363636363636,0.5,180
0.0,0.004769475357710652,0.0,0.06818181818181818,0.0,40
0.10344827586206896,0.011128775834658189,0.0,0.08181818181818182,0.5,78
1.0,0.001589825119236884,0.8383561643835616,0.3227272727272727,0.5,139
0.10344827586206896,0.0,0.0,0.23636363636363636,0.5,200
1.0,0.0,0.0,0.05909090909090909,0.5,179
0.1724137931034483,0.0,0.0,0.08181818181818182,0.5,125
0.13793103448275862,0.06677265500794913,0.14246575342465753,0.02727272727272727,0.5,85
1.0,0.004769475357710652,0.42191780821917807,0.004545454545454545,0.5,450
0.06896551724137931,0.017488076311605726,0.2904109589041096,0.06363636363636363,0.0,130
0.0,0.003179650238473768,0.0,0.05909090909090909,0.5,120
0.0,0.16216216216216217,0.9698630136986301,0.5636363636363636,0.0,50
0.06896551724137931,0.033386327503974564,0.0410958904109589,0.06818181818181818,0.5,135
0.0,0.0,0.052054794520547946,0.24545454545454545,0.5,63
0.44827586206896547,0.07313195548489666,0.10410958904109589,0.06818181818181818,0.5,145
0.034482758620689655,0.031796502384737683,0.9780821917808219,0.02727272727272727,0.5,175
0.1724137931034483,0.001589825119236884,0.7863013698630137,0.05454545454545454,0.0,70
0.44827586206896547,0.011128775834658189,0.07945205479452055,0.12727272727272726,0.0,105
0.06896551724137931,0.09220985691573927,0.35342465753424657,0.20454545454545453,0.0,110
0.06896551724137931,0.01907790143084261,0.052054794520547946,0.013636363636363636,0.5,220
0.0,0.0,1.0,0.11363636363636363,0.5,2000
0.2068965517241379,0.012718600953895072,0.6657534246575343,0.02727272727272727,0.5,110
1.0,0.009538950715421305,0.5123287671232877,0.05909090909090909,0.5,80
0.13793103448275862,0.022257551669316377,0.0027397260273972603,0.22272727272727272,0.5,90
0.0,0.04292527821939587,0.7561643835616438,0.40909090909090906,0.5,175
0.034482758620689655,0.007949125596184421,0.3232876712328767,0.05454545454545454,0.5,262
0.0,0.0,0.0,0.00909090909090909,0.0,100
0.10344827586206896,0.001589825119236884,0.0,0.12727272727272726,0.0,85
0.06896551724137931,0.43879173290938,0.4,0.031818181818181815,0.5,165
0.0,0.020667726550079493,0.0,0.031818181818181815,0.5,299
0.10344827586206896,0.3815580286168522,0.5863013698630137,0.05454545454545454,0.5,195
0.13793103448275862,0.001589825119236884,0.8767123287671232,0.00909090909090909,0.0,135
0.034482758620689655,0.04292527821939587,0.8438356164383561,0.5045454545454545,0.5,149
1.0,0.0,0.5780821917808219,0.022727272727272728,0.5,400
0.06896551724137931,0.0,0.0,0.05454545454545454,0.0,90
0.0,0.06041335453100159,0.33424657534246577,0.36818181818181817,0.5,165
0.06896551724137931,0.06518282988871224,0.0,0.02727272727272727,0.5,145
0.034482758620689655,0.004769475357710652,0.0,0.05454545454545454,0.0,70
0.06896551724137931,0.057233704292527825,0.0,0.2545454545454545,0.0,49
0.034482758620689655,0.025437201907790145,0.016438356164383564,0.031818181818181815,0.0,100
0.0,0.001589825119236884,0.0958904109589041,0.36818181818181817,0.0,55
0.0,0.001589825119236884,0.0,0.22272727272727272,0.0,65
0.0,0.14467408585055644,0.4438356164383562,0.36818181818181817,0.0,40
0.06896551724137931,0.003179650238473768,0.9972602739726028,0.02727272727272727,0.0,150
0.10344827586206896,0.004769475357710652,0.043835616438356165,0.06818181818181818,0.0,72
0.034482758620689655,0.012718600953895072,0.0136986301369863,0.004545454545454545,1.0,90
0.06896551724137931,0.05087440381558029,0.0,0.06818181818181818,0.0,500
0.13793103448275862,0.015898251192368842,0.07945205479452055,0.03636363636363636,0.5,99
0.0,0.014308426073131956,0.873972602739726,0.08636363636363636,0.5,399
0.034482758620689655,0.14467408585055644,0.1643835616438356,0.3181818181818182,0.5,95
0.06896551724137931,0.001589825119236884,0.0,0.04090909090909091,0.0,70
0.0,0.05087440381558029,0.5150684931506849,0.09545454545454544,0.0,65
0.0,0.001589825119236884,0.4328767123287671,0.09545454545454544,0.0,75
0.06896551724137931,0.0,0.0,0.09545454545454544,0.5,110
0.0,0.0,0.4849315068493151,0.08636363636363636,0.0,180
0.034482758620689655,0.05405405405405406,0.7452054794520548,0.05454545454545454,0.5,160
0.10344827586206896,0.12241653418124007,0.0,0.004545454545454545,0.5,275
0.0,0.006359300476947536,0.26575342465753427,0.08636363636363636,0.5,165
0.06896551724137931,0.1478537360890302,0.07123287671232877,0.022727272727272728,1.0,49
0.034482758620689655,0.011128775834658189,0.13424657534246576,0.02727272727272727,0.0,70
0.034482758620689655,0.08585055643879173,0.17534246575342466,0.19999999999999998,0.5,75
0.06896551724137931,0.01907790143084261,0.24657534246575344,0.3818181818181818,0.0,50
0.13793103448275862,0.0,0.08767123287671233,0.5863636363636363,0.5,250
0.13793103448275862,0.017488076311605726,0.0,0.12727272727272726,0.5,200
0.10344827586206896,0.020667726550079493,0.0,0.08636363636363636,0.5,175
0.10344827586206896,0.05405405405405406,0.6547945205479452,0.08636363636363636,0.5,250
0.13793103448275862,0.014308426073131956,0.0,0.06818181818181818,0.5,270
0.034482758620689655,0.011128775834658189,0.0,0.12727272727272726,0.5,115
0.0,0.16534181240063595,0.4,0.09090909090909091,0.0,130
0.0,0.0,0.24657534246575344,0.05454545454545454,0.0,99
0.44827586206896547,0.06677265500794913,0.5068493150684932,0.00909090909090909,0.0,65
0.2068965517241379,0.003179650238473768,0.0,0.2318181818181818,0.5,180
1.0,0.006359300476947536,0.0,0.031818181818181815,0.5,98
1.0,0.003179650238473768,0.9095890410958904,0.19545454545454544,0.5,178
0.034482758620689655,0.011128775834658189,0.0,0.08636363636363636,0.5,195
0.44827586206896547,0.0,0.23287671232876714,0.02727272727272727,0.5,90
